generation,fitness,center_control.opening,center_control.midgame,center_control.endgame,check.opening,check.midgame,check.endgame,king_front_pawns.opening,king_front_pawns.midgame,king_front_pawns.endgame,material.opening,material.midgame,material.endgame,mobility.opening,mobility.midgame,mobility.endgame,pawn_devel.opening,pawn_devel.midgame,pawn_devel.endgame,positioning.opening,positioning.midgame,positioning.endgame,positions.king,positions.queen,positions.rook,positions.bishop,positions.knight,positions.pawn,protected_pieces.opening,protected_pieces.midgame,protected_pieces.endgame,values.king,values.queen,values.rook,values.bishop,values.knight,values.pawn,vulnerability.opening,vulnerability.midgame,vulnerability.endgame
116,0.679504,329.250488,172.212585,390.659760,824.530640,304.466888,147.921448,277.734375,2221.899902,143.690582,273.647003,1.200512,1403.900146,160.075104,17116.544922,172.598267,575.249512,1.422119,696.750427,1296.022217,2.097855,161.864655,2.565273,2.586296,3.345390,13.580894,2.367783,3.347683,590.852600,372.252197,831.918762,1221.028442,9060.770508,6015.482422,2120.843506,2017.714600,69.289246,87.944710,0.151626,13.378265
116,0.679494,329.250488,160.454529,390.659760,824.530640,304.466888,147.921448,277.734375,2221.899902,122.825043,224.200470,1.200512,1410.522827,160.075104,17116.544922,172.598267,575.249512,1.422119,323.439453,914.810791,2.097855,161.864655,2.565273,2.586296,3.345390,13.580894,2.367783,3.347683,590.852600,43.401367,831.918762,1221.028442,9729.115234,6119.940918,2120.843506,2017.714600,69.289246,87.944710,0.151626,13.378265
116,0.679494,329.250488,172.212585,390.659760,824.530640,304.466888,147.921448,277.734375,2221.899902,122.825043,227.647339,1.200512,1163.602783,160.075104,16725.904297,172.598267,575.249512,1.422119,666.921753,1296.022217,2.097855,161.864655,2.565273,2.586296,3.345390,13.580894,2.367783,3.347683,590.852600,43.401367,831.918762,1221.028442,9507.952148,5913.887695,2120.843506,2017.714600,64.511658,87.944710,0.151626,13.378265
116,0.679484,329.250488,172.212585,390.659760,824.530640,304.466888,147.921448,277.734375,2221.899902,143.690582,224.200470,1.200512,1505.714600,160.075104,16725.904297,172.598267,575.249512,1.422119,666.921753,914.810791,2.097855,161.864655,2.565273,2.586296,3.345390,13.580894,2.367783,3.347683,590.852600,372.252197,831.918762,1221.028442,9729.115234,6119.940918,2120.843506,2017.714600,69.289246,87.944710,0.151626,13.378265
116,0.679484,329.250488,172.212585,801.165527,824.530640,304.466888,147.921448,277.734375,2221.899902,542.733276,273.647003,1.200512,1403.900146,160.075104,17116.544922,172.598267,575.249512,1.422119,323.439453,1296.022217,2.097855,161.864655,2.565273,2.586296,3.345390,13.580894,2.367783,3.347683,590.852600,372.252197,831.918762,1221.028442,9060.770508,6015.482422,2120.843506,2017.714600,69.289246,87.944710,0.151626,13.378265
116,0.679474,329.250488,172.212585,801.165527,824.530640,304.466888,147.921448,277.734375,2221.899902,124.518768,224.200470,0.264507,1264.958252,160.075104,16725.904297,172.598267,575.249512,1.422119,696.750427,1296.022217,2.097855,161.864655,2.565273,2.586296,3.345390,13.580894,2.367783,3.347683,590.852600,43.401367,831.918762,1221.028442,9507.952148,5552.910645,2120.843506,2017.714600,64.511658,87.944710,0.151626,13.378265
116,0.679474,329.250488,172.212585,801.165527,824.530640,304.466888,147.921448,277.734375,2221.899902,143.690582,224.200470,0.264507,1264.958252,160.075104,16725.904297,172.598267,852.925659,1.422119,323.439453,1296.022217,2.097855,161.864655,2.565273,2.586296,3.345390,13.580894,2.367783,3.347683,590.852600,372.252197,831.918762,1221.028442,9507.952148,5552.910645,2120.843506,2017.714600,64.511658,87.944710,0.151626,13.378265
116,0.679474,329.250488,172.212585,390.659760,824.530640,304.466888,147.921448,88.800591,2301.968994,143.690582,224.200470,0.264507,1264.958252,160.075104,16725.904297,172.598267,575.249512,1.422119,323.439453,1296.022217,2.097855,161.864655,2.565273,2.586296,3.345390,13.580894,2.367783,3.347683,590.852600,43.401367,831.918762,1221.028442,9060.770508,6015.482422,2120.843506,2017.714600,69.289246,87.944710,0.151626,13.378265
116,0.679474,329.250488,172.212585,282.831268,824.530640,304.466888,147.921448,88.800591,2301.968994,143.690582,224.200470,0.264507,1264.958252,160.075104,16725.904297,172.598267,852.925659,1.422119,323.439453,1296.022217,2.097855,161.864655,2.565273,2.586296,3.345390,13.580894,2.367783,3.347683,590.852600,43.401367,831.918762,1221.028442,9507.952148,5552.910645,2120.843506,2017.714600,64.511658,87.944710,0.151626,13.378265
116,0.679464,329.250488,172.212585,801.165527,824.530640,304.466888,147.921448,277.734375,2221.899902,143.690582,224.200470,0.264507,1264.958252,160.075104,16725.904297,172.598267,575.249512,1.422119,323.439453,1296.022217,2.097855,161.864655,2.565273,2.586296,3.345390,13.580894,2.367783,3.347683,590.852600,372.252197,831.918762,1221.028442,9504.354492,5552.910645,2120.843506,2017.714600,64.511658,87.944710,0.151626,13.378265
116,0.679464,329.250488,172.212585,738.736816,824.530640,304.466888,147.921448,88.800591,2301.968994,143.690582,224.200470,0.264507,1264.958252,160.075104,16725.904297,172.598267,1040.650391,1.422119,323.439453,1296.022217,2.097855,161.864655,2.565273,2.586296,3.345390,13.580894,2.367783,3.347683,590.852600,43.401367,957.490356,1221.028442,9507.952148,5552.910645,2120.843506,2017.714600,64.511658,87.944710,0.151626,13.378265
117,0.679884,329.250488,172.212585,390.659760,824.530640,304.466888,147.921448,277.734375,2221.899902,143.690582,224.200470,0.264507,1264.958252,160.075104,17116.544922,172.598267,575.249512,1.422119,323.439453,1296.022217,2.097855,161.864655,2.565273,2.586296,3.345390,11.909218,2.367783,3.347683,590.852600,146.524719,831.918762,1221.028442,9507.952148,5913.887695,2120.843506,2017.714600,64.511658,87.944710,0.151626,13.378265
117,0.679874,329.250488,172.212585,801.165527,766.629395,304.466888,147.921448,277.734375,2221.899902,542.733276,224.200470,0.264507,1264.958252,160.075104,17116.544922,172.598267,575.249512,1.422119,323.439453,1296.022217,2.097855,161.864655,2.565273,2.586296,3.345390,13.580894,2.367783,3.347683,590.852600,146.524719,831.918762,1221.028442,9729.115234,6119.940918,2120.843506,2017.714600,69.289246,87.944710,0.151626,13.378265
117,0.679874,329.250488,172.212585,801.165527,824.530640,304.466888,147.921448,277.734375,2221.899902,143.690582,224.200470,0.264507,1264.958252,160.075104,17116.544922,172.598267,575.249512,1.422119,323.439453,1296.022217,2.097855,161.864655,2.565273,2.586296,3.345390,13.580894,2.367783,3.347683,590.852600,146.524719,831.918762,1221.028442,9729.115234,6119.940918,2120.843506,2017.714600,69.289246,87.944710,0.151626,13.378265
117,0.679874,329.250488,172.212585,801.165527,824.530640,304.466888,147.921448,277.734375,2221.899902,143.690582,224.200470,0.264507,1264.958252,160.075104,17116.544922,172.598267,852.925659,1.422119,323.439453,1296.022217,2.097855,161.864655,2.565273,2.586296,3.345390,13.580894,2.367783,3.347683,590.852600,372.252197,831.918762,1221.028442,9729.115234,6119.940918,2120.843506,2017.714600,69.289246,87.944710,0.151626,13.378265
117,0.679874,329.250488,172.212585,801.165527,766.629395,304.466888,147.921448,277.734375,2221.899902,143.690582,224.200470,0.264507,1264.958252,160.075104,17116.544922,172.598267,575.249512,1.422119,323.439453,914.810791,2.097855,161.864655,2.565273,2.586296,3.345390,13.580894,2.367783,3.347683,590.852600,372.252197,831.918762,1221.028442,9729.115234,6119.940918,2120.843506,2017.714600,69.289246,87.944710,0.151626,13.378265
117,0.679874,329.250488,172.212585,801.165527,824.530640,304.466888,147.921448,277.734375,2221.899902,542.733276,224.200470,0.264507,1264.958252,160.075104,17116.544922,172.598267,575.249512,1.422119,323.439453,1296.022217,2.097855,161.864655,2.565273,2.586296,3.345390,13.580894,2.367783,3.347683,590.852600,317.270142,831.918762,1221.028442,9729.115234,6119.940918,2120.843506,2017.714600,69.289246,87.944710,0.151626,13.378265
117,0.679874,329.250488,172.212585,801.165527,824.530640,304.466888,147.921448,277.734375,2221.899902,542.733276,224.200470,0.264507,1264.958252,160.075104,17116.544922,172.598267,575.249512,1.422119,323.439453,1296.022217,2.097855,161.864655,2.565273,2.586296,3.345390,13.580894,2.367783,3.347683,590.852600,372.252197,831.918762,1221.028442,9729.115234,6119.940918,2120.843506,2017.714600,69.289246,87.944710,0.151626,13.378265
117,0.679864,329.250488,172.212585,801.165527,824.530640,304.466888,147.921448,277.734375,2221.899902,124.518768,224.200470,0.264507,1264.958252,160.075104,17116.544922,172.598267,852.925659,1.422119,323.439453,1296.022217,2.097855,161.864655,2.565273,2.586296,3.345390,13.580894,2.367783,3.347683,590.852600,372.252197,831.918762,1221.028442,9729.115234,6119.940918,2120.843506,2017.714600,69.289246,87.944710,0.151626,13.378265
117,0.679864,329.250488,172.212585,801.165527,766.629395,304.466888,147.921448,277.734375,2221.899902,143.690582,224.200470,0.264507,1264.958252,160.075104,17116.544922,172.598267,575.249512,1.422119,666.921753,914.810791,2.097855,161.864655,2.565273,2.586296,3.345390,13.580894,2.367783,3.347683,590.852600,146.524719,831.918762,1221.028442,9729.115234,6119.940918,2120.843506,2017.714600,69.289246,87.944710,0.151626,13.378265
117,0.679864,329.250488,172.212585,801.165527,824.530640,304.466888,147.921448,277.734375,2221.899902,143.690582,224.200470,0.264507,1264.958252,160.075104,17116.544922,172.598267,575.249512,1.422119,666.921753,1296.022217,2.097855,161.864655,2.565273,2.586296,3.345390,13.580894,2.367783,3.347683,590.852600,372.252197,831.918762,1221.028442,9729.115234,6119.940918,2120.843506,2017.714600,69.289246,87.944710,0.151626,13.378265
117,0.679864,329.250488,172.212585,801.165527,824.530640,304.466888,147.921448,277.734375,2221.899902,143.690582,224.200470,0.264507,1264.958252,160.075104,17116.544922,172.598267,575.249512,1.422119,666.921753,1296.022217,2.097855,161.864655,2.565273,2.586296,3.345390,13.580894,2.367783,3.347683,590.852600,372.252197,831.918762,1221.028442,9729.115234,6119.940918,2120.843506,2017.714600,69.289246,87.944710,0.151626,13.378265
117,0.679864,329.250488,172.212585,801.165527,766.629395,304.466888,147.921448,277.734375,2221.899902,124.518768,224.200470,0.264507,1264.958252,160.075104,17116.544922,172.598267,575.249512,1.422119,666.921753,1296.022217,2.097855,161.864655,2.565273,2.586296,3.345390,13.580894,2.367783,3.347683,590.852600,372.252197,831.918762,1221.028442,9729.115234,6119.940918,2120.843506,2017.714600,69.289246,87.944710,0.151626,13.378265
117,0.679844,329.250488,172.212585,390.659760,824.530640,304.466888,147.921448,277.734375,2221.899902,542.733276,224.200470,0.264507,1264.958252,160.075104,17116.544922,172.598267,575.249512,1.422119,666.921753,1296.022217,2.097855,161.864655,2.565273,2.586296,3.345390,13.580894,2.367783,3.347683,590.852600,146.524719,831.918762,1221.028442,9729.115234,6119.940918,2120.843506,2017.714600,69.289246,87.944710,0.151626,13.378265
117,0.679844,329.250488,172.212585,801.165527,766.629395,452.782501,302.367188,277.734375,2221.899902,143.690582,224.200470,0.264507,1264.958252,160.075104,17116.544922,172.598267,575.249512,1.422119,323.439453,1296.022217,2.097855,161.864655,2.565273,2.586296,3.345390,13.580894,2.367783,3.347683,590.852600,317.270142,831.918762,1221.028442,9729.115234,6119.940918,2120.843506,2017.714600,69.289246,87.944710,0.151626,13.378265
117,0.679844,329.250488,172.212585,390.659760,824.530640,304.466888,147.921448,277.734375,2221.899902,542.733276,224.200470,0.264507,1264.958252,160.075104,17116.544922,172.598267,575.249512,1.422119,696.750427,914.810791,2.097855,161.864655,2.565273,2.586296,3.345390,13.580894,2.367783,3.347683,590.852600,372.252197,831.918762,1221.028442,9729.115234,6119.940918,2120.843506,2017.714600,69.289246,87.944710,0.151626,13.378265
117,0.679844,329.250488,172.212585,390.659760,824.530640,304.466888,147.921448,277.734375,2221.899902,124.518768,224.200470,0.264507,1264.958252,160.075104,17116.544922,172.598267,575.249512,1.422119,666.921753,1296.022217,2.097855,161.864655,2.565273,2.586296,3.345390,13.580894,2.367783,3.347683,590.852600,372.252197,831.918762,1221.028442,9729.115234,6119.940918,2120.843506,2017.714600,69.289246,87.944710,0.151626,13.378265
117,0.679834,329.250488,172.212585,801.165527,766.629395,452.782501,302.367188,277.734375,2221.899902,143.690582,224.200470,0.264507,1264.958252,160.075104,17116.544922,172.598267,575.249512,1.422119,666.921753,1296.022217,2.097855,161.864655,2.565273,2.586296,3.345390,13.580894,2.367783,3.347683,590.852600,372.252197,831.918762,1221.028442,9729.115234,6119.940918,2120.843506,2017.714600,69.289246,87.944710,0.151626,13.378265
117,0.679824,329.250488,172.212585,390.659760,824.530640,304.466888,147.921448,277.734375,2221.899902,542.733276,224.200470,0.264507,1264.958252,160.075104,17116.544922,172.598267,575.249512,1.422119,323.439453,1296.022217,2.097855,161.864655,2.565273,2.586296,3.345390,13.580894,2.367783,3.347683,590.852600,372.252197,831.918762,1221.028442,9729.115234,6119.940918,2120.843506,2017.714600,69.289246,87.944710,0.151626,13.378265
117,0.679824,329.250488,172.212585,390.659760,824.530640,304.466888,147.921448,277.734375,2221.899902,122.825043,224.200470,0.264507,1264.958252,160.075104,17116.544922,172.598267,575.249512,1.422119,323.439453,1296.022217,2.097855,161.864655,2.565273,2.586296,3.345390,13.580894,2.367783,3.347683,590.852600,372.252197,831.918762,1221.028442,9729.115234,6119.940918,2120.843506,2017.714600,69.289246,87.944710,0.151626,13.378265
117,0.679824,329.250488,172.212585,390.659760,766.629395,304.466888,147.921448,277.734375,2221.899902,143.690582,224.200470,0.264507,1264.958252,160.075104,17116.544922,172.598267,575.249512,1.422119,323.439453,914.810791,2.097855,161.864655,2.565273,2.586296,3.345390,13.580894,2.367783,3.347683,590.852600,372.252197,831.918762,1221.028442,9729.115234,6119.940918,2120.843506,2017.714600,69.289246,87.944710,0.151626,13.378265
118,0.680024,329.250488,172.212585,801.165527,824.530640,304.466888,147.921448,277.734375,2221.899902,542.733276,224.200470,0.264507,1264.958252,160.075104,17116.544922,172.598267,575.249512,1.422119,323.439453,1296.022217,2.097855,161.864655,2.565273,2.586296,3.345390,13.580894,2.367783,3.347683,590.852600,317.270142,831.918762,1221.028442,9729.115234,6119.940918,2083.186523,2017.714600,69.289246,87.944710,0.151626,13.378265
118,0.679994,329.250488,172.212585,390.659760,824.530640,304.466888,147.921448,277.734375,2221.899902,143.690582,545.342346,0.264507,1264.958252,160.075104,17406.855469,172.598267,575.249512,1.422119,323.439453,1296.022217,2.097855,161.864655,2.565273,2.586296,3.345390,11.909218,2.367783,3.347683,590.852600,146.524719,831.918762,1221.028442,9507.952148,5913.887695,2120.843506,2017.714600,64.511658,87.944710,0.151626,13.378265
118,0.679974,28.646118,172.212585,801.165527,766.629395,452.782501,302.367188,218.397461,1887.035645,143.690582,224.200470,0.264507,1264.958252,160.075104,17116.544922,172.598267,296.186707,1.422119,323.439453,1296.022217,2.097855,161.864655,2.565273,2.586296,3.345390,13.580894,2.367783,3.347683,590.852600,317.270142,831.918762,1221.028442,9729.115234,6119.940918,2120.843506,2017.714600,69.289246,87.944710,0.151626,13.378265
118,0.679964,329.250488,172.212585,752.871704,824.530640,304.466888,147.921448,277.734375,2221.899902,143.690582,224.200470,0.264507,1264.958252,160.075104,17116.544922,172.598267,575.249512,1.422119,323.439453,1296.022217,2.097855,161.864655,2.565273,2.586296,3.345390,11.909218,2.367783,3.347683,1050.117310,146.524719,831.918762,1221.028442,9854.391602,5913.887695,2120.843506,2017.714600,64.511658,87.944710,0.151626,13.378265
118,0.679954,329.250488,172.212585,801.165527,766.629395,452.782501,99.596985,277.734375,2221.899902,143.690582,224.200470,0.264507,1264.958252,23.582550,17116.544922,172.598267,575.249512,1.422119,666.921753,1296.022217,2.097855,161.864655,2.565273,2.586296,3.345390,13.580894,2.367783,3.347683,590.852600,372.252197,831.918762,1221.028442,9729.115234,6119.940918,2093.712646,2017.714600,69.289246,87.944710,0.151626,13.378265
118,0.679954,329.250488,172.212585,390.659760,824.530640,304.466888,147.921448,277.734375,2221.899902,143.690582,224.200470,0.264507,1264.958252,160.075104,17116.544922,172.598267,575.249512,1.422119,323.439453,1296.022217,2.097855,161.864655,2.565273,2.586296,3.345390,11.909218,2.367783,3.347683,590.852600,146.524719,831.918762,1221.028442,9879.583984,5913.887695,2120.843506,2017.714600,64.511658,87.944710,0.151626,13.378265
118,0.679944,329.250488,172.212585,801.165527,766.629395,304.466888,147.921448,609.047852,2234.455811,143.690582,224.200470,0.264507,1264.958252,160.075104,17317.193359,172.598267,575.249512,1.422119,666.921753,914.810791,2.097855,161.864655,2.565273,2.586296,3.345390,13.580894,2.367783,3.347683,590.852600,143.875366,831.918762,1221.028442,9729.115234,6119.940918,2120.843506,2017.714600,69.289246,87.944710,0.151626,13.378265
118,0.679944,329.250488,172.212585,1226.723267,824.530640,304.466888,283.134521,562.122437,2221.899902,143.690582,224.200470,0.264507,1113.343994,160.075104,17116.544922,172.598267,575.249512,1.422119,323.439453,1296.022217,2.097855,161.864655,2.565273,2.586296,3.345390,13.580894,2.367783,3.347683,590.852600,146.524719,831.918762,1221.028442,10175.120117,6119.940918,2120.843506,2017.714600,69.289246,87.944710,0.151626,13.378265
118,0.679934,329.250488,172.212585,801.165527,824.530640,304.466888,147.921448,277.734375,2221.899902,143.690582,224.200470,0.264507,1264.958252,160.075104,17544.007812,172.598267,852.925659,1.422119,323.439453,1296.022217,2.097855,161.864655,2.565273,2.586296,3.345390,13.580894,2.367783,3.347683,590.852600,372.252197,831.918762,1221.028442,9729.115234,6119.940918,2120.843506,2017.714600,69.289246,87.944710,0.151626,13.378265
118,0.679924,329.250488,172.212585,1119.572876,824.530640,304.466888,147.921448,277.734375,2221.899902,143.690582,224.200470,0.264507,1264.958252,160.075104,17116.544922,172.598267,852.925659,1.422119,323.439453,1296.022217,2.097855,161.864655,2.565273,2.586296,3.345390,13.580894,2.367783,3.347683,590.852600,372.252197,831.918762,1221.028442,9729.115234,6119.940918,2120.843506,2017.714600,69.289246,87.944710,0.151626,13.378265
